assoc_cnpj;assoc_filial;assoc_datmvt;assoc_ass;assoc_desass;assoc_valdev;assoc_valven;assoc_margem;assoc_repres;assoc_metdia;
01141021000190;0002;20240504;HP;HIGIENE PESSOAL               ;000000000000.00;000000001487.09;0042.05;0000.08;000000000.00;
01141021000190;0002;20240504;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000003834.23;0044.94;0000.20;000000000.00;
01141021000190;0002;20240504;LI;LIMPEZA                       ;000000000000.00;000000002850.19;0050.79;0000.15;000000000.00;
01141021000190;0002;20240504;PA;PADARIA                       ;000000000000.00;000000003566.49;0056.51;0000.19;000000000.00;
01141021000190;0002;20240504;RP;RACOES PET                    ;000000000000.00;000000000381.75;0043.53;0000.02;000000000.00;
01141021000190;0002;20240504;VE;VESTUARIO                     ;000000000000.00;000000000039.90;0060.00;0000.00;000000000.00;
01141021000190;0002;20240504;XX;TOTAL DO DIA                  ;000000000000.00;000000040526.14;0041.56;0002.19;000059677.41;
01141021000190;0002;20240505;AC;ACOUGUE                       ;000000000000.00;000000013498.03;0039.20;0000.72;000000000.00;
01141021000190;0002;20240505;AL;ALIMENTOS                     ;000000000000.00;000000008507.03;0046.82;0000.45;000000000.00;
01141021000190;0002;20240505;BA;BAZAR - SUPER                 ;000000000000.00;000000002123.04;0054.45;0000.11;000000000.00;
01141021000190;0002;20240505;BE;BEBIDAS                       ;000000000000.00;000000007822.79;0026.27;0000.42;000000000.00;
01141021000190;0002;20240505;HO;HORTIFRUTI                    ;000000000000.00;000000006693.99;0032.43;0000.36;000000000.00;
01141021000190;0002;20240505;HP;HIGIENE PESSOAL               ;000000000000.00;000000001614.85;0040.77;0000.08;000000000.00;
01141021000190;0002;20240505;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000004804.56;0042.34;0000.25;000000000.00;
01141021000190;0002;20240505;LI;LIMPEZA                       ;000000000000.00;000000003045.76;0047.62;0000.16;000000000.00;
01141021000190;0002;20240505;PA;PADARIA                       ;000000000000.00;000000003911.32;0054.91;0000.21;000000000.00;
01141021000190;0002;20240505;RP;RACOES PET                    ;000000000000.00;000000000405.82;0046.94;0000.02;000000000.00;
01141021000190;0002;20240505;VE;VESTUARIO                     ;000000000000.00;000000000098.94;0059.33;0000.00;000000000.00;
01141021000190;0002;20240505;XX;TOTAL DO DIA                  ;000000000000.00;000000052526.13;0040.35;0002.83;000059677.41;
01141021000190;0002;20240506;AC;ACOUGUE                       ;000000000000.00;000000019192.09;0039.71;0001.03;000000000.00;
01141021000190;0002;20240506;AL;ALIMENTOS                     ;000000000000.00;000000012751.14;0046.72;0000.68;000000000.00;
01141021000190;0002;20240506;BA;BAZAR - SUPER                 ;000000000000.00;000000002055.18;0055.26;0000.11;000000000.00;
01141021000190;0002;20240506;BE;BEBIDAS                       ;000000000000.00;000000010381.61;0026.98;0000.56;000000000.00;
01141021000190;0002;20240506;HO;HORTIFRUTI                    ;000000000000.00;000000007386.33;0031.56;0000.39;000000000.00;
01141021000190;0002;20240506;HP;HIGIENE PESSOAL               ;000000000000.00;000000003102.11;0039.40;0000.16;000000000.00;
01141021000190;0002;20240506;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000006908.80;0042.54;0000.37;000000000.00;
01141021000190;0002;20240506;LI;LIMPEZA                       ;000000000000.00;000000004546.02;0048.47;0000.24;000000000.00;
01141021000190;0002;20240506;PA;PADARIA                       ;000000000000.00;000000003849.55;0054.86;0000.20;000000000.00;
01141021000190;0002;20240506;RP;RACOES PET                    ;000000000000.00;000000000513.85;0044.56;0000.02;000000000.00;
01141021000190;0002;20240506;VE;VESTUARIO                     ;000000000000.00;000000000086.15;0059.65;0000.00;000000000.00;
01141021000190;0002;20240506;XX;TOTAL DO DIA                  ;000000000000.00;000000070772.83;0040.41;0003.82;000059677.41;
01141021000190;0002;20240507;AC;ACOUGUE                       ;000000000000.00;000000018107.10;0039.40;0000.97;000000000.00;
01141021000190;0002;20240507;AL;ALIMENTOS                     ;000000000000.00;000000006145.47;0047.10;0000.33;000000000.00;
01141021000190;0002;20240507;BA;BAZAR - SUPER                 ;000000000000.00;000000001438.23;0054.00;0000.07;000000000.00;
01141021000190;0002;20240507;BE;BEBIDAS                       ;000000000000.00;000000006670.73;0021.93;0000.36;000000000.00;
01141021000190;0002;20240507;HO;HORTIFRUTI                    ;000000000000.00;000000003440.83;0033.51;0000.18;000000000.00;
01141021000190;0002;20240507;HP;HIGIENE PESSOAL               ;000000000000.00;000000000917.78;0040.03;0000.04;000000000.00;
01141021000190;0002;20240507;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000004267.40;0043.15;0000.23;000000000.00;
01141021000190;0002;20240507;LI;LIMPEZA                       ;000000000000.00;000000002524.64;0050.86;0000.13;000000000.00;
01141021000190;0002;20240507;PA;PADARIA                       ;000000000000.00;000000002131.06;0052.04;0000.11;000000000.00;
01141021000190;0002;20240507;RP;RACOES PET                    ;000000000000.00;000000000350.22;0044.40;0000.01;000000000.00;
01141021000190;0002;20240507;XX;TOTAL DO DIA                  ;000000000000.00;000000045993.46;0039.52;0002.48;000059677.41;
01141021000190;0002;20240508;AC;ACOUGUE                       ;000000000000.00;000000006848.95;0040.81;0000.37;000000000.00;
01141021000190;0002;20240508;AL;ALIMENTOS                     ;000000000000.00;000000006891.48;0047.37;0000.37;000000000.00;
01141021000190;0002;20240508;BA;BAZAR - SUPER                 ;000000000000.00;000000001534.00;0054.95;0000.08;000000000.00;
01141021000190;0002;20240508;BE;BEBIDAS                       ;000000000000.00;000000003245.52;0029.11;0000.17;000000000.00;
01141021000190;0002;20240508;HO;HORTIFRUTI                    ;000000000000.00;000000006239.35;0035.07;0000.33;000000000.00;
01141021000190;0002;20240508;HP;HIGIENE PESSOAL               ;000000000000.00;000000001558.19;0037.93;0000.08;000000000.00;
01141021000190;0002;20240508;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000003570.40;0041.76;0000.19;000000000.00;
01141021000190;0002;20240508;LI;LIMPEZA                       ;000000000000.00;000000002975.46;0046.68;0000.16;000000000.00;
01141021000190;0002;20240508;PA;PADARIA                       ;000000000000.00;000000003382.98;0054.97;0000.18;000000000.00;
01141021000190;0002;20240508;RP;RACOES PET                    ;000000000000.00;000000000415.18;0042.70;0000.02;000000000.00;
01141021000190;0002;20240508;XX;TOTAL DO DIA                  ;000000000000.00;000000036661.51;0042.39;0001.98;000059677.41;
01141021000190;0002;20240509;AC;ACOUGUE                       ;000000000000.00;000000006443.52;0041.90;0000.34;000000000.00;
01141021000190;0002;20240509;AL;ALIMENTOS                     ;000000000000.00;000000006700.38;0046.03;0000.36;000000000.00;
01141021000190;0002;20240509;BA;BAZAR - SUPER                 ;000000000000.00;000000001533.52;0057.12;0000.08;000000000.00;
01141021000190;0002;20240509;BE;BEBIDAS                       ;000000000000.00;000000003804.04;0027.44;0000.20;000000000.00;
01141021000190;0002;20240509;HO;HORTIFRUTI                    ;000000000000.00;000000004803.94;0032.91;0000.25;000000000.00;
01141021000190;0002;20240509;HP;HIGIENE PESSOAL               ;000000000000.00;000000001145.82;0038.07;0000.06;000000000.00;
01141021000190;0002;20240509;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000003703.91;0042.15;0000.20;000000000.00;
01141021000190;0002;20240509;LI;LIMPEZA                       ;000000000000.00;000000002154.14;0046.52;0000.11;000000000.00;
01141021000190;0002;20240509;PA;PADARIA                       ;000000000000.00;000000003357.49;0055.72;0000.18;000000000.00;
01141021000190;0002;20240509;RP;RACOES PET                    ;000000000000.00;000000000227.50;0043.62;0000.01;000000000.00;
01141021000190;0002;20240509;XX;TOTAL DO DIA                  ;000000000000.00;000000033874.26;0042.08;0001.83;000059677.41;
01141021000190;0002;20240510;AC;ACOUGUE                       ;000000000000.00;000000007156.44;0041.91;0000.38;000000000.00;
01141021000190;0002;20240510;AL;ALIMENTOS                     ;000000000000.00;000000006536.78;0046.04;0000.35;000000000.00;
01141021000190;0002;20240510;BA;BAZAR - SUPER                 ;000000000000.00;000000001502.04;0054.19;0000.08;000000000.00;
01141021000190;0002;20240510;BE;BEBIDAS                       ;000000000000.00;000000004182.47;0024.92;0000.22;000000000.00;
01141021000190;0002;20240510;HO;HORTIFRUTI                    ;000000000000.00;000000003870.07;0036.49;0000.20;000000000.00;
01141021000190;0002;20240510;HP;HIGIENE PESSOAL               ;000000000000.00;000000001669.69;0037.50;0000.09;000000000.00;
01141021000190;0002;20240510;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000003465.88;0041.86;0000.18;000000000.00;
01141021000190;0002;20240510;LI;LIMPEZA                       ;000000000000.00;000000002575.12;0048.83;0000.13;000000000.00;
01141021000190;0002;20240510;PA;PADARIA                       ;000000000000.00;000000003138.75;0055.06;0000.16;000000000.00;
01141021000190;0002;20240510;RP;RACOES PET                    ;000000000000.00;000000000382.13;0040.36;0000.02;000000000.00;
01141021000190;0002;20240510;XX;TOTAL DO DIA                  ;000000000000.00;000000034479.37;0042.03;0001.86;000059677.41;
01141021000190;0002;20240511;AC;ACOUGUE                       ;000000000000.00;000000008601.57;0039.91;0000.46;000000000.00;
01141021000190;0002;20240511;AL;ALIMENTOS                     ;000000000000.00;000000008765.92;0042.32;0000.47;000000000.00;
01141021000190;0002;20240511;BA;BAZAR - SUPER                 ;000000000000.00;000000001489.46;0055.51;0000.08;000000000.00;
01141021000190;0002;20240511;BE;BEBIDAS                       ;000000000000.00;000000004377.05;0025.29;0000.23;000000000.00;
01141021000190;0002;20240511;HO;HORTIFRUTI                    ;000000000000.00;000000004057.05;0034.71;0000.21;000000000.00;
01141021000190;0002;20240511;HP;HIGIENE PESSOAL               ;000000000000.00;000000001548.76;0032.66;0000.08;000000000.00;
01141021000190;0002;20240511;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000003563.14;0042.57;0000.19;000000000.00;
01141021000190;0002;20240511;LI;LIMPEZA                       ;000000000000.00;000000002103.04;0045.68;0000.11;000000000.00;
01141021000190;0002;20240511;PA;PADARIA                       ;000000000000.00;000000003845.69;0056.32;0000.20;000000000.00;
01141021000190;0002;20240511;RP;RACOES PET                    ;000000000000.00;000000000233.97;0041.28;0000.01;000000000.00;
01141021000190;0002;20240511;XX;TOTAL DO DIA                  ;000000000000.00;000000038585.65;0040.76;0002.08;000059677.41;
01141021000190;0002;20240512;AC;ACOUGUE                       ;000000000000.00;000000013043.05;0039.69;0000.70;000000000.00;
01141021000190;0002;20240512;AL;ALIMENTOS                     ;000000000000.00;000000008094.06;0046.21;0000.43;000000000.00;
01141021000190;0002;20240512;BA;BAZAR - SUPER                 ;000000000000.00;000000002037.13;0054.35;0000.11;000000000.00;
01141021000190;0002;20240512;BE;BEBIDAS                       ;000000000000.00;000000007341.13;0024.16;0000.39;000000000.00;
01141021000190;0002;20240512;HO;HORTIFRUTI                    ;000000000000.00;000000006429.99;0032.09;0000.34;000000000.00;
01141021000190;0002;20240512;HP;HIGIENE PESSOAL               ;000000000000.00;000000001856.31;0038.64;0000.10;000000000.00;
01141021000190;0002;20240512;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000004613.45;0042.71;0000.24;000000000.00;
01141021000190;0002;20240512;LI;LIMPEZA                       ;000000000000.00;000000002809.83;0048.09;0000.15;000000000.00;
01141021000190;0002;20240512;PA;PADARIA                       ;000000000000.00;000000003988.41;0054.25;0000.21;000000000.00;
01141021000190;0002;20240512;RP;RACOES PET                    ;000000000000.00;000000000422.58;0043.58;0000.02;000000000.00;
01141021000190;0002;20240512;VE;VESTUARIO                     ;000000000000.00;000000000027.90;0056.36;0000.00;000000000.00;
01141021000190;0002;20240512;XX;TOTAL DO DIA                  ;000000000000.00;000000050663.84;0039.99;0002.73;000059677.41;
01141021000190;0002;20240513;AC;ACOUGUE                       ;000000000000.00;000000020467.70;0038.57;0001.10;000000000.00;
01141021000190;0002;20240513;AL;ALIMENTOS                     ;000000000000.00;000000011380.47;0046.01;0000.61;000000000.00;
01141021000190;0002;20240513;BA;BAZAR - SUPER                 ;000000000000.00;000000002141.41;0056.04;0000.11;000000000.00;
01141021000190;0002;20240513;BE;BEBIDAS                       ;000000000000.00;000000009322.82;0023.63;0000.50;000000000.00;
01141021000190;0002;20240513;HO;HORTIFRUTI                    ;000000000000.00;000000007754.46;0032.40;0000.41;000000000.00;
01141021000190;0002;20240513;HP;HIGIENE PESSOAL               ;000000000000.00;000000002630.82;0038.67;0000.14;000000000.00;
01141021000190;0002;20240513;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000005901.20;0043.52;0000.31;000000000.00;
01141021000190;0002;20240513;LI;LIMPEZA                       ;000000000000.00;000000004731.31;0047.99;0000.25;000000000.00;
01141021000190;0002;20240513;PA;PADARIA                       ;000000000000.00;000000004112.08;0054.66;0000.22;000000000.00;
01141021000190;0002;20240513;RP;RACOES PET                    ;000000000000.00;000000000428.37;0044.20;0000.02;000000000.00;
01141021000190;0002;20240513;VE;VESTUARIO                     ;000000000000.00;000000000029.88;0060.63;0000.00;000000000.00;
01141021000190;0002;20240513;XX;TOTAL DO DIA                  ;000000000000.00;000000068900.52;0039.70;0003.72;000059677.41;
01141021000190;0002;20240514;AC;ACOUGUE                       ;000000000000.00;000000017232.84;0038.63;0000.93;000000000.00;
01141021000190;0002;20240514;AL;ALIMENTOS                     ;000000000000.00;000000005947.33;0046.15;0000.32;000000000.00;
01141021000190;0002;20240514;BA;BAZAR - SUPER                 ;000000000000.00;000000001224.24;0055.37;0000.06;000000000.00;
01141021000190;0002;20240514;BE;BEBIDAS                       ;000000000000.00;000000007478.50;0021.46;0000.40;000000000.00;
01141021000190;0002;20240514;HO;HORTIFRUTI                    ;000000000000.00;000000003613.43;0032.86;0000.19;000000000.00;
01141021000190;0002;20240514;HP;HIGIENE PESSOAL               ;000000000000.00;000000000913.43;0040.33;0000.04;000000000.00;
01141021000190;0002;20240514;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000004070.71;0042.55;0000.22;000000000.00;
01141021000190;0002;20240514;LI;LIMPEZA                       ;000000000000.00;000000002704.24;0048.73;0000.14;000000000.00;
01141021000190;0002;20240514;PA;PADARIA                       ;000000000000.00;000000002016.68;0051.62;0000.10;000000000.00;
01141021000190;0002;20240514;RP;RACOES PET                    ;000000000000.00;000000000127.98;0044.71;0000.00;000000000.00;
01141021000190;0002;20240514;XX;TOTAL DO DIA                  ;000000000000.00;000000045329.38;0038.35;0002.45;000059677.41;
01141021000190;0002;20240515;AC;ACOUGUE                       ;000000000000.00;000000006532.35;0041.78;0000.35;000000000.00;
01141021000190;0002;20240515;AL;ALIMENTOS                     ;000000000000.00;000000005970.07;0045.81;0000.32;000000000.00;
01141021000190;0002;20240515;BA;BAZAR - SUPER                 ;000000000000.00;000000001619.45;0056.88;0000.08;000000000.00;
01141021000190;0002;20240515;BE;BEBIDAS                       ;000000000000.00;000000003521.61;0025.01;0000.19;000000000.00;
01141021000190;0002;20240515;HO;HORTIFRUTI                    ;000000000000.00;000000004494.79;0035.33;0000.24;000000000.00;
01141021000190;0002;20240515;HP;HIGIENE PESSOAL               ;000000000000.00;000000001432.59;0040.13;0000.07;000000000.00;
01141021000190;0002;20240515;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000003776.80;0041.96;0000.20;000000000.00;
01141021000190;0002;20240515;LI;LIMPEZA                       ;000000000000.00;000000001853.73;0045.62;0000.10;000000000.00;
01141021000190;0002;20240515;PA;PADARIA                       ;000000000000.00;000000002895.96;0053.91;0000.15;000000000.00;
01141021000190;0002;20240515;RP;RACOES PET                    ;000000000000.00;000000000507.40;0045.83;0000.02;000000000.00;
01141021000190;0002;20240515;VE;VESTUARIO                     ;000000000000.00;000000000098.15;0059.56;0000.00;000000000.00;
01141021000190;0002;20240515;XX;TOTAL DO DIA                  ;000000000000.00;000000032702.90;0041.92;0001.76;000059677.41;
01141021000190;0002;20240516;AC;ACOUGUE                       ;000000000000.00;000000005891.39;0040.53;0000.31;000000000.00;
01141021000190;0002;20240516;AL;ALIMENTOS                     ;000000000000.00;000000006235.76;0046.63;0000.33;000000000.00;
01141021000190;0002;20240516;BA;BAZAR - SUPER                 ;000000000000.00;000000001510.66;0054.01;0000.08;000000000.00;
01141021000190;0002;20240516;BE;BEBIDAS                       ;000000000000.00;000000003537.38;0025.29;0000.19;000000000.00;
01141021000190;0002;20240516;HO;HORTIFRUTI                    ;000000000000.00;000000005281.62;0032.76;0000.28;000000000.00;
01141021000190;0002;20240516;HP;HIGIENE PESSOAL               ;000000000000.00;000000001473.03;0038.02;0000.07;000000000.00;
01141021000190;0002;20240516;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000003138.46;0043.30;0000.16;000000000.00;
01141021000190;0002;20240516;LI;LIMPEZA                       ;000000000000.00;000000002083.32;0046.83;0000.11;000000000.00;
01141021000190;0002;20240516;PA;PADARIA                       ;000000000000.00;000000003165.57;0055.02;0000.17;000000000.00;
01141021000190;0002;20240516;RP;RACOES PET                    ;000000000000.00;000000000385.51;0040.83;0000.02;000000000.00;
01141021000190;0002;20240516;VE;VESTUARIO                     ;000000000000.00;000000000096.71;0058.80;0000.00;000000000.00;
01141021000190;0002;20240516;XX;TOTAL DO DIA                  ;000000000000.00;000000032799.41;0041.42;0001.77;000059677.41;
01141021000190;0002;20240517;AC;ACOUGUE                       ;000000000000.00;000000006563.98;0041.88;0000.35;000000000.00;
01141021000190;0002;20240517;AL;ALIMENTOS                     ;000000000000.00;000000006410.20;0045.18;0000.34;000000000.00;
01141021000190;0002;20240517;BA;BAZAR - SUPER                 ;000000000000.00;000000001033.27;0053.74;0000.05;000000000.00;
01141021000190;0002;20240517;BE;BEBIDAS                       ;000000000000.00;000000002836.69;0028.07;0000.15;000000000.00;
01141021000190;0002;20240517;HO;HORTIFRUTI                    ;000000000000.00;000000003666.50;0036.20;0000.19;000000000.00;
01141021000190;0002;20240517;HP;HIGIENE PESSOAL               ;000000000000.00;000000001167.12;0038.01;0000.06;000000000.00;
01141021000190;0002;20240517;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000002828.52;0045.32;0000.15;000000000.00;
01141021000190;0002;20240517;LI;LIMPEZA                       ;000000000000.00;000000001881.28;0049.99;0000.10;000000000.00;
01141021000190;0002;20240517;PA;PADARIA                       ;000000000000.00;000000003221.40;0054.55;0000.17;000000000.00;
01141021000190;0002;20240517;RP;RACOES PET                    ;000000000000.00;000000000463.20;0045.38;0000.02;000000000.00;
01141021000190;0002;20240517;VE;VESTUARIO                     ;000000000000.00;000000000115.74;0055.98;0000.00;000000000.00;
01141021000190;0002;20240517;XX;TOTAL DO DIA                  ;000000000000.00;000000030187.90;0043.13;0001.63;000059677.41;
01141021000190;0002;20240518;AC;ACOUGUE                       ;000000000000.00;000000006299.94;0041.44;0000.34;000000000.00;
01141021000190;0002;20240518;AL;ALIMENTOS                     ;000000000000.00;000000008036.01;0043.46;0000.43;000000000.00;
01141021000190;0002;20240518;BA;BAZAR - SUPER                 ;000000000000.00;000000000811.01;0054.78;0000.04;000000000.00;
01141021000190;0002;20240518;BE;BEBIDAS                       ;000000000000.00;000000005006.72;0023.33;0000.27;000000000.00;
01141021000190;0002;20240518;HO;HORTIFRUTI                    ;000000000000.00;000000004795.64;0036.45;0000.25;000000000.00;
01141021000190;0002;20240518;HP;HIGIENE PESSOAL               ;000000000000.00;000000001460.50;0040.28;0000.07;000000000.00;
01141021000190;0002;20240518;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000003353.38;0042.93;0000.18;000000000.00;
01141021000190;0002;20240518;LI;LIMPEZA                       ;000000000000.00;000000001553.28;0048.94;0000.08;000000000.00;
01141021000190;0002;20240518;PA;PADARIA                       ;000000000000.00;000000003743.36;0054.75;0000.20;000000000.00;
01141021000190;0002;20240518;RP;RACOES PET                    ;000000000000.00;000000000554.20;0043.64;0000.02;000000000.00;
01141021000190;0002;20240518;XX;TOTAL DO DIA                  ;000000000000.00;000000035614.04;0040.83;0001.92;000059677.41;
01141021000190;0002;20240519;AC;ACOUGUE                       ;000000000000.00;000000010476.15;0039.87;0000.56;000000000.00;
01141021000190;0002;20240519;AL;ALIMENTOS                     ;000000000000.00;000000007113.74;0045.49;0000.38;000000000.00;
01141021000190;0002;20240519;BA;BAZAR - SUPER                 ;000000000000.00;000000001484.11;0055.46;0000.08;000000000.00;
01141021000190;0002;20240519;BE;BEBIDAS                       ;000000000000.00;000000007417.62;0023.20;0000.40;000000000.00;
01141021000190;0002;20240519;HO;HORTIFRUTI                    ;000000000000.00;000000005599.28;0033.84;0000.30;000000000.00;
01141021000190;0002;20240519;HP;HIGIENE PESSOAL               ;000000000000.00;000000001361.35;0036.60;0000.07;000000000.00;
01141021000190;0002;20240519;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000005105.48;0044.12;0000.27;000000000.00;
01141021000190;0002;20240519;LI;LIMPEZA                       ;000000000000.00;000000002632.64;0048.47;0000.14;000000000.00;
01141021000190;0002;20240519;PA;PADARIA                       ;000000000000.00;000000003484.17;0055.17;0000.18;000000000.00;
01141021000190;0002;20240519;RP;RACOES PET                    ;000000000000.00;000000000405.44;0040.63;0000.02;000000000.00;
01141021000190;0003;20240519;XX;TOTAL DO DIA                  ;000000000000.00;000000045079.98;0039.85;0002.69;000053870.96;
01141021000190;0003;20240501;AC;ACOUGUE                       ;000000000000.00;000000008339.70;0040.36;0000.49;000000000.00;
01141021000190;0003;20240501;AL;ALIMENTOS                     ;000000000000.00;000000010082.61;0043.59;0000.60;000000000.00;
01141021000190;0003;20240501;BA;BAZAR - SUPER                 ;000000000000.00;000000001012.28;0054.80;0000.06;000000000.00;
01141021000190;0003;20240501;BE;BEBIDAS                       ;000000000000.00;000000006269.41;0026.58;0000.37;000000000.00;
01141021000190;0003;20240501;HO;HORTIFRUTI                    ;000000000000.00;000000004697.12;0037.29;0000.28;000000000.00;
01141021000190;0003;20240501;HP;HIGIENE PESSOAL               ;000000000000.00;000000001555.00;0038.88;0000.09;000000000.00;
01141021000190;0003;20240501;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000004742.17;0041.48;0000.28;000000000.00;
01141021000190;0003;20240501;LI;LIMPEZA                       ;000000000000.00;000000002330.41;0048.24;0000.13;000000000.00;
01141021000190;0003;20240501;PA;PADARIA                       ;000000000000.00;000000003122.60;0055.15;0000.18;000000000.00;
01141021000190;0003;20240501;RP;RACOES PET                    ;000000000000.00;000000000253.44;0044.14;0000.01;000000000.00;
01141021000190;0003;20240501;VE;VESTUARIO                     ;000000000000.00;000000000036.40;0059.05;0000.00;000000000.00;
01141021000190;0003;20240501;XX;TOTAL DO DIA                  ;000000000000.00;000000042441.14;0040.72;0002.54;000053870.96;
01141021000190;0003;20240502;AC;ACOUGUE                       ;000000000000.00;000000011589.80;0039.19;0000.69;000000000.00;
01141021000190;0003;20240502;AL;ALIMENTOS                     ;000000000000.00;000000008217.06;0046.28;0000.49;000000000.00;
